City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
184,mocimboa,-11.3167,40.35,22.650000000000034,92,44,2.09,MZ,1697144185
185,coahuayana de hidalgo,18.7,-103.6583,28.33000000000004,80,78,1.74,MX,1697144185
186,san patricio,28.017,-97.5169,31.400000000000034,64,69,6.02,US,1697144185
187,campo largo,-25.4586,-49.5283,15.310000000000002,97,88,4.14,BR,1697144185
188,tolanaro,-25.0319,46.9987,20.04000000000002,94,75,5.14,MG,1697144186
189,gadzhiyevo,69.2551,33.3362,3.410000000000025,84,100,10.84,RU,1697144186
190,karpinsk,59.7654,60.0085,3.7100000000000364,96,100,4.87,RU,1697144186
191,tazacorte,28.629,-17.9293,26.54000000000002,29,0,2.06,ES,1697144186
192,the pas,53.8251,-101.2541,11.010000000000048,82,100,3.6,CA,1697144186
193,bamboo flat,11.7,92.7167,25.05000000000001,100,40,1.03,IN,1697144187
194,tottori,35.5,134.2333,13.460000000000036,75,47,1.69,JP,1697144062
195,saipan,15.1355,145.701,28.390000000000043,94,100,6.69,MP,1697144187
196,recani,31.2846,-4.2688,24.600000000000023,28,2,2.71,MA,1697144187
197,zijinglu,34.76,112.9714,15.830000000000041,63,36,1.98,CN,1697144187
198,alice springs,-23.7,133.8833,12.75,41,1,1.03,AU,1697143920
199,dzuunmod,48.2199,97.3744,2.480000000000018,51,5,2.8,MN,1697144188
200,bereznik,62.8551,42.7072,6.9500000000000455,80,100,5.49,RU,1697144188
201,veshenskaya,49.6303,41.7334,8.390000000000043,33,100,7.6,RU,1697144188
202,al ghayzah,16.2079,52.176,26.04000000000002,80,1,2.18,YE,1697144188
203,ciudad acuna,29.3232,-100.9522,31.340000000000032,48,0,4.63,MX,1697143942
204,qaqortoq,60.7167,-46.0333,3.0400000000000205,81,99,4.13,GL,1697144189
205,mimizan,44.2006,-1.2289,23.5,41,8,2.76,FR,1697144189
206,rock springs,41.5875,-109.2029,5.1299999999999955,88,100,1.54,US,1697144189
207,lupane,-18.9315,27.807,24.340000000000032,34,4,2.19,ZW,1697144189
208,warrnambool,-38.3833,142.4833,12.300000000000011,89,100,8.08,AU,1697144190
209,susuman,62.7833,148.1667,-12.229999999999961,77,80,0.89,RU,1697144190
210,howrah,22.5892,88.3103,28.0,89,20,0.0,IN,1697144190
211,villaquilambre,42.6469,-5.5584,18.160000000000025,45,0,1.54,ES,1697144190
212,kandyagash,49.4744,57.4233,4.3799999999999955,66,3,4.08,KZ,1697144190
213,avarua,-21.2078,-159.775,25.03000000000003,83,20,2.06,CK,1697144191
214,chimbote,-9.0853,-78.5783,20.400000000000034,78,86,5.07,PE,1697144191
215,myskhako,44.6714,37.7433,12.379999999999995,70,0,2.75,RU,1697144191
216,filadelfia,39.9523,-75.1638,23.480000000000018,38,20,1.54,US,1697143922
217,san luis de la loma,17.2706,-100.8939,28.78000000000003,80,42,2.6,MX,1697144191
218,khark,29.2614,50.3306,30.470000000000027,62,0,1.2,IR,1697144192
219,koster,-25.863,26.8976,17.600000000000023,50,49,6.3,ZA,1697144192
220,karukh,34.4811,62.5863,10.129999999999995,75,12,7.26,AF,1697144192
221,kodiak,57.79,-152.4072,3.730000000000018,65,100,6.69,US,1697144192
222,um jar al gharbiyya,13.8013,32.4078,32.78000000000003,31,49,3.36,SD,1697144192
223,kourou,5.1552,-52.6478,31.03000000000003,72,100,4.9,GF,1697144193
224,salinas,36.6777,-121.6555,29.439999999999998,45,0,2.57,US,1697144184
225,fernie,49.5,-115.0687,9.379999999999995,68,98,1.55,CA,1697144193
226,amga,60.8953,131.9608,2.2100000000000364,97,100,0.89,RU,1697144193
227,lerwick,60.1545,-1.1494,11.0,77,100,14.25,GB,1697144193
228,nefta,33.8731,7.8777,25.140000000000043,34,0,1.3,TN,1697144194
229,coquimbo,-29.9533,-71.3436,18.850000000000023,59,0,6.17,CL,1697144194
230,east london,-33.0153,27.9116,16.150000000000034,80,6,3.46,ZA,1697144194
231,nantucket,41.2835,-70.0995,19.060000000000002,79,0,3.6,US,1697144194
232,nguigmi,14.2495,13.1092,31.180000000000007,37,35,2.31,NE,1697144194
233,la ronge,55.1001,-105.2842,10.140000000000043,71,75,3.6,CA,1697144195
234,saint-philippe,-21.3585,55.7679,23.77000000000004,87,56,3.13,RE,1697144195
235,bull savanna,17.8868,-77.5902,29.170000000000016,67,93,5.6,JM,1697144195
236,villa emilio carranza,19.9667,-96.6,29.5,82,60,3.62,MX,1697144195
237,usogorsk,63.4106,48.6872,2.590000000000032,96,100,4.93,RU,1697144195
238,katsuura,35.1333,140.3,17.879999999999995,65,5,5.47,JP,1697144196
239,talnakh,69.4865,88.3972,-1.5499999999999545,98,100,1.55,RU,1697144196
240,kuala kangsar,4.7667,100.9333,26.140000000000043,98,67,0.82,MY,1697144196
241,anta,25.15,76.3,25.24000000000001,47,0,2.48,IN,1697144196
242,iwanai,42.9744,140.5089,11.129999999999995,83,0,1.18,JP,1697144196
243,saint-joseph,-21.3667,55.6167,23.210000000000036,86,56,3.05,RE,1697144197
244,salekhard,66.53,66.6019,-1.0,91,100,4.53,RU,1697144197
245,rijeka,45.3431,14.4092,18.760000000000048,91,27,0.61,HR,1697144197
246,ad dilam,23.9915,47.1627,30.230000000000018,16,0,3.84,SA,1697144197
247,san juan bautista,-14.0108,-75.7358,28.980000000000018,39,27,5.59,PE,1697144197
248,jinchang,38.4953,102.1739,10.230000000000018,51,93,1.48,CN,1697144198
249,warangal,18.0,79.5833,23.840000000000032,74,11,2.5,IN,1697144198
250,nizhneudinsk,54.9076,99.0276,10.010000000000048,77,100,0.89,RU,1697144198
251,queenstown,-31.8976,26.8753,10.520000000000039,78,0,1.16,ZA,1697144198
252,segezha,63.7415,34.3222,3.8600000000000136,78,100,8.49,RU,1697144198
253,ciudad lazaro cardenas,17.9583,-102.2,28.010000000000048,81,60,1.77,MX,1697144199
254,barra de santo antonio,-9.4047,-35.5072,26.600000000000023,81,11,6.63,BR,1697144199
255,shangzhi,45.2167,127.9667,7.920000000000016,74,0,2.6,CN,1697144199
256,villa huidobro,-34.8383,-64.5869,21.200000000000045,15,0,4.06,AR,1697144199
257,serdar,38.9764,56.2757,11.890000000000043,35,0,1.82,TM,1697144199
258,pavugada,14.1,77.2667,23.629999999999995,62,89,3.43,IN,1697144200
259,chulakkurgan,43.765,69.1814,8.610000000000014,91,100,2.27,KZ,1697144200
260,virginia beach,36.8529,-75.978,23.340000000000032,69,40,3.6,US,1697144136
261,pisco,-13.7,-76.2167,23.03000000000003,60,20,3.09,PE,1697144063
262,kiruna,67.8557,20.2251,-4.489999999999952,68,99,3.09,SE,1697144200
263,kampene,-3.6,26.6667,22.350000000000023,80,95,0.86,CD,1697144200
264,vorkuta,67.5,64.0,-0.17999999999994998,71,100,6.7,RU,1697144201
265,nueva gerona,21.8833,-82.8,31.710000000000036,56,100,6.78,CU,1697144201
266,barcelos,41.5388,-8.6151,23.840000000000032,49,100,1.81,PT,1697144201
267,tangalle,6.024,80.7911,24.55000000000001,89,100,3.25,LK,1697144201
268,vila franca do campo,37.7167,-25.4333,20.230000000000018,99,22,3.54,PT,1697144201
269,labrador city,52.9463,-66.9114,10.950000000000045,66,75,0.0,CA,1697144202
270,bay roberts,47.5999,-53.2648,13.950000000000045,96,86,0.89,CA,1697144202
271,dinkelscherben,48.3483,10.5889,19.49000000000001,72,83,3.34,DE,1697144202
272,pangkalanbuun,-2.6833,111.6167,23.620000000000005,93,100,0.6,ID,1697144202
273,nagqu,31.5,92.0,-5.089999999999975,26,5,1.01,CN,1697144202
274,puerto ayora,-0.7393,-90.3518,27.980000000000018,75,75,5.38,EC,1697144203
275,lishu,43.3047,124.3278,11.620000000000005,58,23,2.71,CN,1697144203
276,yakeshi,49.2833,120.7333,4.57000000000005,69,0,2.75,CN,1697144203
277,korla,41.7597,86.1469,16.05000000000001,37,0,1.47,CN,1697144203
278,rongelap,11.1635,166.8941,28.220000000000027,77,46,4.52,MH,1697144203
279,lagoa,39.05,-27.9833,19.910000000000025,76,2,5.41,PT,1697144204
280,dwarka,22.2394,68.9678,26.860000000000014,75,2,3.23,IN,1697144204
281,atafu village,-8.5421,-172.5159,28.54000000000002,78,6,6.06,TK,1697144204
282,maksatikha,57.797,35.8825,7.960000000000036,81,39,6.07,RU,1697144204
283,kununurra,-15.7667,128.7333,22.99000000000001,78,40,0.0,AU,1697144204
284,hami,42.8,93.45,16.57000000000005,24,2,4.12,CN,1697144205
285,novotroitsk,51.203,58.3266,5.5,57,12,7.06,RU,1697144205
286,balikpapan,-1.2675,116.8289,27.55000000000001,83,20,1.54,ID,1697144205
287,ouricuri,-7.8825,-40.0817,30.450000000000045,28,8,2.38,BR,1697144205
288,lucaya,26.5333,-78.6667,30.960000000000036,70,75,7.72,BS,1697144205
289,la'ie,21.6477,-157.9253,29.980000000000018,66,1,2.24,US,1697144206
290,kailua-kona,19.6406,-155.9956,30.150000000000034,69,0,3.6,US,1697144200
291,monrovia,6.3005,-10.7969,25.870000000000005,83,77,3.3,LR,1697144206
292,saudarkrokur,65.7461,-19.6394,1.9399999999999977,89,94,12.26,IS,1697144206
293,bac lieu,9.285,105.7244,26.460000000000036,83,100,1.39,VN,1697144206
294,ajuchitlan del progreso,18.1519,-100.4835,30.53000000000003,65,22,1.31,MX,1697144207
295,papayal,-4.0761,-80.7361,29.79000000000002,49,34,3.81,PE,1697144207
296,vershino-darasunskiy,52.35,115.5167,5.230000000000018,74,14,2.03,RU,1697144207
297,galveston,29.3669,-94.9669,27.879999999999995,74,0,5.66,US,1697144207
298,fort bragg,35.139,-79.006,22.32000000000005,66,75,3.6,US,1697144208
299,laojunmiao,39.8333,97.7333,6.980000000000018,32,23,1.87,CN,1697144208
300,ust-nera,64.5667,143.2,-15.439999999999998,99,88,2.24,RU,1697144208
301,sagua la grande,22.8067,-80.0756,33.53000000000003,53,94,5.11,CU,1697144209
302,nchelenge,-9.3451,28.734,27.07000000000005,58,100,0.82,ZM,1697144209
303,ola,59.5833,151.2833,-4.2099999999999795,57,24,3.35,RU,1697144209
304,nar'yan-mar,67.6713,53.087,1.170000000000016,76,100,4.02,RU,1697144209
305,kristiansund,63.1115,7.732,7.03000000000003,81,75,3.09,NO,1697144210
306,mejit,10.2753,170.8646,27.590000000000032,79,40,4.0,MH,1697144210
307,tindouf,27.6711,-8.1474,28.25,18,0,3.6,DZ,1697144210
308,passagem franca,-6.1797,-43.7836,30.860000000000014,39,80,1.98,BR,1697144210
309,namanga,-2.5433,36.7905,22.340000000000032,58,100,2.88,KE,1697144211
310,marka,1.7159,44.7717,25.52000000000004,91,98,3.01,SO,1697144211
311,humahuaca,-23.2054,-65.3505,26.08000000000004,3,77,14.76,AR,1697144211
312,flin flon,54.7682,-101.865,10.910000000000025,71,75,1.54,CA,1697144211
313,broken hill,-31.95,141.4333,9.970000000000027,76,0,5.96,AU,1697144211
314,mayrtup,43.2017,46.1333,8.140000000000043,52,0,1.2,RU,1697144212
315,novodvinsk,64.4165,40.8122,4.32000000000005,94,81,3.36,RU,1697144212
316,dolores,-36.3132,-57.6792,11.710000000000036,58,89,4.69,AR,1697144212
317,tazovsky,67.4667,78.7,0.5300000000000296,97,100,1.96,RU,1697144212
318,mbabane,-26.3167,31.1333,16.480000000000018,90,34,1.58,SZ,1697144212
319,vernon,50.2581,-119.2691,19.310000000000002,55,7,1.54,CA,1697143947
320,kavaratti,10.5669,72.642,27.689999999999998,73,99,0.4,IN,1697144213
321,lakota,5.8528,-5.6883,22.77000000000004,99,99,1.06,CI,1697144213
322,barrouallie,13.2333,-61.2667,28.79000000000002,70,20,2.06,VC,1697144213
323,sirte,31.2089,16.5887,23.850000000000023,67,0,2.58,LY,1697144213
324,kingston,17.997,-76.7936,32.53000000000003,71,20,5.14,JM,1697143695
325,jodhpur,26.2867,73.03,27.49000000000001,38,0,4.28,IN,1697144214
326,luena,-11.7833,19.9167,24.100000000000023,64,8,3.09,AO,1697144214
327,banjarmasin,-3.3244,114.591,23.08000000000004,93,78,1.78,ID,1697144214
328,sarh,9.1429,18.3923,26.950000000000045,89,0,0.0,TD,1697144214
329,markovo,57.3206,107.0881,5.010000000000048,80,100,1.18,RU,1697144215
